date,sleep_state,011050000,unc_011050000,690550000,unc_690550000,691430104,unc_691430104,692440102,unc_692440102,692660601,unc_692660601,692760102,unc_692760102,692900602,unc_692900602,693830701,unc_693830701,693860503,unc_693860503,693890104,unc_693890104
2019-04-12,asleep,2019-04-12 22:30:00,0.1673366598185945,2019-04-12 22:30:00,0.41350373691883424,2019-04-12 22:15:00,0.1513303043996781,2019-04-12 22:30:00,0.15657945798578005,2019-04-12 22:45:00,0.4105307940474704,2019-04-12 22:15:00,0.16422789009447797,2019-04-12 23:00:00,0.2151941873213442,2019-04-12 22:15:00,0.28010841773307654,2019-04-12 22:30:00,0.18296090879530663,2019-04-12 22:15:00,0.16304153483406988
2019-04-12,awake,2019-04-13 07:45:00,0.24790172413986614,2019-04-13 07:45:00,0.349841853958331,2019-04-13 07:30:00,0.6672557679165967,2019-04-13 07:30:00,0.23528351935687497,2019-04-13 08:15:00,0.14547430249491278,2019-04-13 07:45:00,0.25174642482205245,2019-04-13 08:15:00,0.19129196284809474,2019-04-13 08:00:00,0.16761199698525597,2019-04-13 09:00:00,0.8063100539316127,2019-04-13 08:15:00,0.4390819149649568
2019-04-13,asleep,2019-04-13 22:30:00,0.15943728100312987,2019-04-13 22:30:00,0.4126986730448201,2019-04-13 22:15:00,0.15261268738434203,2019-04-13 22:30:00,0.1552746954911854,2019-04-13 22:45:00,0.4124716298782807,2019-04-13 22:15:00,0.1644802303788671,2019-04-13 23:00:00,0.22076834503070936,2019-04-13 22:15:00,0.2757877401113362,2019-04-13 22:30:00,0.18782743103852068,2019-04-13 22:15:00,0.16098544072251159
2019-04-13,awake,2019-04-14 07:45:00,0.24445824595394677,2019-04-14 07:45:00,0.34822624332359475,2019-04-14 07:30:00,0.6687251360268969,2019-04-14 07:30:00,0.2124639338324709,2019-04-14 08:15:00,0.14249888140688993,2019-04-14 07:45:00,0.24731045971721688,2019-04-14 08:15:00,0.19488684345602048,2019-04-14 08:00:00,0.16393170309519317,2019-04-14 09:00:00,0.7973823439893359,2019-04-14 08:15:00,0.4396985929701558
2019-04-14,asleep,2019-04-14 22:30:00,0.15217051746373406,2019-04-14 22:45:00,0.41281769044976446,2019-04-14 22:15:00,0.15397695388690336,2019-04-14 22:30:00,0.13057435107801446,2019-04-14 22:45:00,0.4131421745250774,2019-04-14 22:15:00,0.16450125319283926,2019-04-14 23:00:00,0.22658208106064243,2019-04-14 22:15:00,0.27110329849951553,2019-04-14 22:30:00,0.1927558157291067,2019-04-14 22:15:00,0.15526494824235748
2019-04-14,awake,2019-04-15 07:45:00,0.24029992660949495,2019-04-15 07:45:00,0.3465854877493725,2019-04-15 07:30:00,0.6702041398658425,2019-04-15 07:45:00,0.21039806739810285,2019-04-15 08:15:00,0.1389805620862976,2019-04-15 07:45:00,0.24293865334499026,2019-04-15 08:15:00,0.19753824686480229,2019-04-15 08:00:00,0.15997821081981817,2019-04-15 09:00:00,0.7883218678786537,2019-04-15 08:15:00,0.44036333947384054
2019-04-15,asleep,2019-04-15 22:30:00,0.14556709472112886,2019-04-15 22:45:00,0.41363352584290336,2019-04-15 22:15:00,0.15542776321010907,2019-04-15 22:30:00,0.13834253755431014,2019-04-15 22:45:00,0.4130445495417108,2019-04-15 22:15:00,0.16546809872679138,2019-04-15 23:00:00,0.2330824125017431,2019-04-15 22:45:00,0.27072112598242576,2019-04-15 22:30:00,0.19773560986904673,2019-04-15 22:15:00,0.14932468313166425
2019-04-15,awake,2019-04-16 07:45:00,0.23740087561665774,2019-04-16 07:45:00,0.34484107422801547,2019-04-16 07:30:00,0.6716618086096776,2019-04-16 07:45:00,0.22243931006998907,2019-04-16 08:15:00,0.1359038322014424,2019-04-16 07:45:00,0.23890162564362935,2019-04-16 08:15:00,0.1981070960281765,2019-04-16 08:15:00,0.15623987492702004,2019-04-16 09:00:00,0.7836141417832352,2019-04-16 08:15:00,0.4410795034991052
2019-04-16,asleep,2019-04-16 22:30:00,0.14376770662868876,2019-04-16 22:45:00,0.4142535880698056,2019-04-16 22:15:00,0.1615483728936381,2019-04-16 22:30:00,0.14683426402055005,2019-04-16 22:45:00,0.41246991868727806,2019-04-16 22:15:00,0.17079381025117085,2019-04-16 23:00:00,0.23976611680605503,2019-04-16 22:45:00,0.27092455401935456,2019-04-16 22:30:00,0.20290897263436164,2019-04-16 22:15:00,0.143229792692892
2019-04-16,awake,2019-04-17 07:45:00,0.237811257238748,2019-04-17 07:45:00,0.34262342110657845,2019-04-17 07:30:00,0.6730631605419403,2019-04-17 07:45:00,0.22011404472457527,2019-04-17 08:15:00,0.13269522533406913,2019-04-17 07:45:00,0.2348606929335586,2019-04-17 08:15:00,0.19814336687012643,2019-04-17 08:15:00,0.1531398670866408,2019-04-17 09:00:00,0.778101485128355,2019-04-17 08:15:00,0.4418369206927812
2019-04-17,asleep,2019-04-17 22:30:00,0.14619341150726017,2019-04-17 22:45:00,0.4144336746064945,2019-04-17 22:15:00,0.1679968290098796,2019-04-17 22:30:00,0.1559615896309047,2019-04-17 22:45:00,0.411680287084847,2019-04-17 22:15:00,0.17772751767766498,2019-04-17 23:00:00,0.24636339947299507,2019-04-17 22:45:00,0.27091289001789304,2019-04-17 22:30:00,0.21107017311311813,2019-04-17 22:15:00,0.13732650527302467
2019-04-17,awake,2019-04-18 07:45:00,0.23856107636554563,2019-04-18 07:45:00,0.33997875730214216,2019-04-18 07:30:00,0.6743633998934038,2019-04-18 07:45:00,0.230779193915737,2019-04-18 08:30:00,0.12797504432072418,2019-04-18 07:45:00,0.23102937421004055,2019-04-18 08:15:00,0.1998246873657561,2019-04-18 08:15:00,0.14938942230567426,2019-04-18 09:00:00,0.7719353842304764,2019-04-18 08:15:00,0.44247558634474765
2019-04-18,asleep,2019-04-18 22:30:00,0.1496063879632229,2019-04-18 22:45:00,0.4141589663839961,2019-04-18 22:15:00,0.17227058664870676,2019-04-18 22:30:00,0.16563949027717734,2019-04-18 22:45:00,0.41326213676523643,2019-04-18 22:15:00,0.18512216791862063,2019-04-18 23:00:00,0.25303427564982583,2019-04-18 22:45:00,0.27086442081935697,2019-04-18 22:30:00,0.2158716795464799,2019-04-18 23:00:00,0.13409139879404575
2019-04-18,awake,2019-04-19 07:45:00,0.23943853696842363,2019-04-19 07:45:00,0.33698760342388023,2019-04-19 07:30:00,0.675504984235224,2019-04-19 07:45:00,0.24045403422557965,2019-04-19 08:30:00,0.12586876200778413,2019-04-19 07:45:00,0.22701951943423326,2019-04-19 08:15:00,0.20150715349250697,2019-04-19 08:15:00,0.14541911222502227,2019-04-19 09:00:00,0.7657048243686653,2019-04-19 08:15:00,0.4439813491342499
2019-04-19,asleep,2019-04-19 22:30:00,0.15407087952467607,2019-04-19 22:45:00,0.4136865752811205,2019-04-19 22:15:00,0.17264378207184544,2019-04-19 22:30:00,0.17596213798272153,2019-04-19 22:45:00,0.41619412394775734,2019-04-19 22:15:00,0.20709918979259073,2019-04-19 23:00:00,0.2619086852416632,2019-04-19 22:45:00,0.33289107288471215,2019-04-19 22:30:00,0.21572410892974792,2019-04-19 23:00:00,0.13282720824854286
2019-04-19,awake,2019-04-20 07:45:00,0.24023422611599246,2019-04-20 07:45:00,0.33351767869629795,2019-04-20 07:30:00,0.6764899146464768,2019-04-20 07:45:00,0.2482900750526824,2019-04-20 08:30:00,0.12402027427410514,2019-04-20 08:00:00,0.2308373619365356,2019-04-20 08:15:00,0.2030266888433063,2019-04-20 08:15:00,0.14317549663644183,2019-04-20 09:00:00,0.7580584368807255,2019-04-20 08:15:00,0.4475495587806039
2019-04-20,asleep,2019-04-20 22:30:00,0.15969494272675272,2019-04-20 22:45:00,0.4131248921211887,2019-04-20 22:15:00,0.1693480201518881,2019-04-20 22:30:00,0.18665868924744863,2019-04-20 22:45:00,0.41987481759544615,2019-04-20 22:15:00,0.2102561958381196,2019-04-20 23:00:00,0.27356900082374375,2019-04-20 22:45:00,0.3379491947913662,2019-04-20 22:30:00,0.21399884538174715,2019-04-20 23:00:00,0.1314962624857607
2019-04-20,awake,2019-04-21 07:45:00,0.24093914571721248,2019-04-21 07:45:00,0.3294642645584691,2019-04-21 07:30:00,0.67712209315983,2019-04-21 07:45:00,0.2880118883254505,2019-04-21 08:30:00,0.12461877318432685,2019-04-21 08:00:00,0.2353546167569282,2019-04-21 08:15:00,0.204318870915889,2019-04-21 08:15:00,0.14272128111531004,2019-04-21 09:00:00,0.7507049034173157,2019-04-21 08:15:00,0.4526899932199112
2019-04-21,asleep,2019-04-21 22:30:00,0.16691902625804714,2019-04-21 22:45:00,0.412498939569384,2019-04-21 22:15:00,0.16574814236523294,2019-04-21 22:30:00,0.19763864000974485,2019-04-21 22:45:00,0.4231501573986237,2019-04-21 22:15:00,0.21260411061383588,2019-04-21 23:00:00,0.285490985525973,2019-04-21 22:45:00,0.3403794532082642,2019-04-21 22:30:00,0.21104884444903815,2019-04-21 22:45:00,0.1267998881429469
2019-04-21,awake,2019-04-22 07:45:00,0.24195630226379344,2019-04-22 07:45:00,0.3248069483783912,2019-04-22 07:30:00,0.6769913990154559,2019-04-22 07:45:00,0.3384595179036253,2019-04-22 08:30:00,0.12463504720710417,2019-04-22 08:00:00,0.23931942602623596,2019-04-22 08:15:00,0.20524063983835644,2019-04-22 08:15:00,0.14171750310199127,2019-04-22 09:00:00,0.7434492624773995,2019-04-22 08:15:00,0.4581403580971773
2019-04-22,asleep,2019-04-22 22:30:00,0.17588163930630238,2019-04-22 22:45:00,0.4118861224480857,2019-04-22 22:15:00,0.1617452002057325,2019-04-22 22:30:00,0.20870355568961024,2019-04-22 22:45:00,0.424933424559745,2019-04-22 22:15:00,0.22185175879104896,2019-04-22 23:00:00,0.2982738876681671,2019-04-22 22:45:00,0.34180299517235113,2019-04-22 22:30:00,0.20923273771079098,2019-04-22 22:45:00,0.12745578337994967
2019-04-22,awake,2019-04-23 07:45:00,0.24313350439959472,2019-04-23 07:45:00,0.3197124925854084,2019-04-23 07:30:00,0.6755780744937306,2019-04-23 07:45:00,0.3870865056124011,2019-04-23 08:30:00,0.12414824790881655,2019-04-23 08:00:00,0.24309784714449909,2019-04-23 08:15:00,0.2052418728507902,2019-04-23 08:15:00,0.1409344983629047,2019-04-23 09:00:00,0.7318398383810457,2019-04-23 08:15:00,0.4648880802839209
2019-04-23,asleep,2019-04-23 22:30:00,0.1861918121504194,2019-04-23 22:45:00,0.4134151661764398,2019-04-23 22:15:00,0.1573113132325506,2019-04-23 22:30:00,0.2201222140555859,2019-04-23 22:45:00,0.4272881745799982,2019-04-23 22:15:00,0.2348802231292677,2019-04-23 23:00:00,0.30578881511894396,2019-04-23 22:45:00,0.34252528834188306,2019-04-23 22:30:00,0.2091774430191305,2019-04-23 22:45:00,0.12787153847572422
2019-04-23,awake,2019-04-24 07:45:00,0.24340545685501117,2019-04-24 07:45:00,0.31775382726202084,2019-04-24 07:30:00,0.6783011196780734,2019-04-24 07:45:00,0.4296681050092772,2019-04-24 08:30:00,0.1265058610561179,2019-04-24 08:00:00,0.24554077688757828,2019-04-24 08:15:00,0.2051937781928121,2019-04-24 08:15:00,0.14263205663766068,2019-04-24 09:00:00,0.7352258368142307,2019-04-24 08:15:00,0.4733746807265232
2019-04-24,asleep,2019-04-24 22:30:00,0.19068113464951308,2019-04-24 22:45:00,0.41470592371042414,2019-04-24 22:15:00,0.15612496551189434,2019-04-24 22:30:00,0.22989860209439325,2019-04-24 22:45:00,0.4299932536419969,2019-04-24 22:15:00,0.24882315189894078,2019-04-24 23:00:00,0.31202764517372766,2019-04-24 22:45:00,0.34180073466457295,2019-04-24 22:30:00,0.2041693499933097,2019-04-24 22:45:00,0.12793941740072412
2019-04-24,awake,2019-04-25 07:45:00,0.24240499085734118,2019-04-25 07:45:00,0.31488818257410656,2019-04-25 07:30:00,0.6814766343011068,2019-04-25 07:45:00,0.4572088744733286,2019-04-25 08:00:00,0.18126071094282992,2019-04-25 08:00:00,0.24894436453727598,2019-04-25 08:15:00,0.20731986330598734,2019-04-25 08:15:00,0.14335741272940117,2019-04-25 09:00:00,0.7406389623146933,2019-04-25 08:15:00,0.48085167531962697
2019-04-25,asleep,2019-04-25 22:30:00,0.19676180855510078,2019-04-25 22:45:00,0.4099521851223723,2019-04-25 22:15:00,0.15462222094067085,2019-04-25 22:30:00,0.23958104333200547,2019-04-25 22:45:00,0.4304855269454607,2019-04-25 22:15:00,0.2635038530531254,2019-04-25 23:00:00,0.31874361147417746,2019-04-25 22:45:00,0.3406743402945295,2019-04-25 22:30:00,0.19787745638746554,2019-04-25 22:45:00,0.12812691479078264
2019-04-25,awake,2019-04-26 07:45:00,0.24193617651472885,2019-04-26 07:45:00,0.3117171824015873,2019-04-26 07:30:00,0.6842730045737796,2019-04-26 07:45:00,0.4686664516918003,2019-04-26 08:00:00,0.1864921460254453,2019-04-26 08:00:00,0.25354028452903365,2019-04-26 08:15:00,0.2086417304192797,2019-04-26 08:15:00,0.14401259746660938,2019-04-26 09:00:00,0.7439689592180811,2019-04-26 08:15:00,0.48819347176518757
2019-04-26,asleep,2019-04-26 22:30:00,0.20294299707814534,2019-04-26 22:45:00,0.4050837142897504,2019-04-26 22:15:00,0.15324482981354426,2019-04-26 22:30:00,0.24905589889876678,2019-04-26 22:45:00,0.43048084183032354,2019-04-26 22:15:00,0.2790261156911368,2019-04-26 23:00:00,0.32546103655307557,2019-04-26 22:45:00,0.3391909881753596,2019-04-26 22:15:00,0.19431359586977132,2019-04-26 22:45:00,0.12833680312434118
2019-04-26,awake,2019-04-27 07:45:00,0.24220147184312735,2019-04-27 07:45:00,0.3082044388591632,2019-04-27 07:30:00,0.6935210831090236,2019-04-27 07:45:00,0.4764896608454757,2019-04-27 08:00:00,0.19166296338822583,2019-04-27 08:00:00,0.2582070601758291,2019-04-27 08:15:00,0.20934114298006704,2019-04-27 08:15:00,0.14457901808742615,2019-04-27 09:00:00,0.7461075747255261,2019-04-27 08:15:00,0.4926948816046667
2019-04-27,asleep,2019-04-27 22:30:00,0.21116235404823636,2019-04-27 22:45:00,0.4000613038577789,2019-04-27 22:15:00,0.1532781133619177,2019-04-27 22:30:00,0.2546120576581663,2019-04-27 22:45:00,0.4298466700872978,2019-04-27 22:15:00,0.2955100436147196,2019-04-27 23:00:00,0.332132032900973,2019-04-27 22:45:00,0.33737576838890565,2019-04-27 22:15:00,0.1942146525710069,2019-04-27 22:45:00,0.12999496502762356
2019-04-27,awake,2019-04-28 07:45:00,0.2437380088393412,2019-04-28 07:45:00,0.30393614947188813,2019-04-28 07:30:00,0.7120131563160729,2019-04-28 07:45:00,0.48019590416899743,2019-04-28 08:00:00,0.19674418343300998,2019-04-28 08:00:00,0.26207505192274894,2019-04-28 08:15:00,0.20934083638802709,2019-04-28 08:15:00,0.14504955049900534,2019-04-28 09:00:00,0.7464140894030208,2019-04-28 08:30:00,0.5034459941184133
2019-04-28,asleep,2019-04-28 22:30:00,0.22413487545758543,2019-04-28 22:45:00,0.39538471907059136,2019-04-28 22:15:00,0.1540944727019913,2019-04-28 22:30:00,0.25765294680535944,2019-04-28 22:45:00,0.4285507557052052,2019-04-28 22:15:00,0.31225746995873915,2019-04-28 23:00:00,0.3386928053106595,2019-04-28 22:45:00,0.33534660884024314,2019-04-28 22:15:00,0.19250393864918552,2019-04-28 22:45:00,0.1318375014692133
2019-04-28,awake,2019-04-29 07:45:00,0.2443838236148284,2019-04-29 07:45:00,0.2991871190830378,2019-04-29 07:30:00,0.7325000047485442,2019-04-29 07:45:00,0.47956913234745546,2019-04-29 08:00:00,0.20172376130345407,2019-04-29 08:00:00,0.2647773379394576,2019-04-29 08:15:00,0.20857816826348807,2019-04-29 08:15:00,0.1459202286610484,2019-04-29 09:00:00,0.7468549497336057,2019-04-29 08:30:00,0.5155244100171732
2019-04-29,asleep,2019-04-29 22:30:00,0.23692113251987018,2019-04-29 22:30:00,0.29911270407259244,2019-04-29 22:15:00,0.15566076762631986,2019-04-29 22:30:00,0.25988456623932743,2019-04-29 22:45:00,0.4263370970001781,2019-04-29 22:15:00,0.32916208528436897,2019-04-29 23:00:00,0.34507949238654,2019-04-29 22:45:00,0.33276807938331765,2019-04-29 22:15:00,0.18956365698351546,2019-04-29 22:45:00,0.1336438256843863
2019-04-29,awake,2019-04-30 07:45:00,0.2303749221969474,2019-04-30 07:45:00,0.29540504408537627,2019-04-30 07:30:00,0.7462941285123615,2019-04-30 07:45:00,0.4742446582582438,2019-04-30 08:00:00,0.20657108313902833,2019-04-30 08:00:00,0.26720200168219077,2019-04-30 08:15:00,0.20699781411971685,2019-04-30 08:15:00,0.14638128374358847,2019-04-30 09:00:00,0.7464427337891849,2019-04-30 08:30:00,0.5266320976659977
2019-04-30,asleep,2019-04-30 22:00:00,0.2534012032367797,2019-04-30 22:30:00,0.3051251604505599,2019-04-30 22:15:00,0.16184007979769255,2019-04-30 22:30:00,0.26123667593926686,2019-04-30 23:00:00,0.4212886014064121,2019-04-30 22:15:00,0.34640842203341454,2019-04-30 23:00:00,0.35123001081597294,2019-04-30 22:45:00,0.3284816688654467,2019-04-30 22:15:00,0.18597301331111438,2019-04-30 22:45:00,0.13997641430241087
2019-04-30,awake,2019-05-01 07:45:00,0.21998063843267623,2019-05-01 07:45:00,0.29262435229437,2019-05-01 07:30:00,0.7591096703361648,2019-05-01 07:45:00,0.4640075250009088,2019-05-01 08:00:00,0.2103776976661556,2019-05-01 08:00:00,0.26962139656758827,2019-05-01 08:15:00,0.20455297589054566,2019-05-01 08:15:00,0.14581714442638308,2019-05-01 09:00:00,0.7432815306302913,2019-05-01 08:30:00,0.5366017991041924
2019-05-01,asleep,2019-05-01 22:00:00,0.26156290919850583,2019-05-01 22:30:00,0.31149530320897306,2019-05-01 22:15:00,0.16746051189550654,2019-05-01 22:30:00,0.2614523282356666,2019-05-01 23:15:00,0.41650107015556004,2019-05-01 22:15:00,0.3640936571690949,2019-05-01 23:00:00,0.3570844482106108,2019-05-01 22:45:00,0.32374988418844564,2019-05-01 22:15:00,0.18213394228354984,2019-05-01 22:45:00,0.14716175737159393
2019-05-01,awake,2019-05-02 07:45:00,0.209465245023586,2019-05-02 07:45:00,0.2915673414988471,2019-05-02 07:30:00,0.7707809152197098,2019-05-02 07:45:00,0.4487324777785319,2019-05-02 08:00:00,0.21360395544519953,2019-05-02 08:00:00,0.27186197930233463,2019-05-02 08:15:00,0.20120624568838646,2019-05-02 08:15:00,0.14506975629426475,2019-05-02 09:00:00,0.7376366562965144,2019-05-02 08:30:00,0.5452501695843635
2019-05-02,asleep,2019-05-02 22:00:00,0.2739097063760243,2019-05-02 22:45:00,0.3204316496777868,2019-05-02 22:15:00,0.17243482351646622,2019-05-02 22:30:00,0.2605001712579822,2019-05-02 23:15:00,0.4247700659326692,2019-05-02 22:15:00,0.36956292767768933,2019-05-02 23:00:00,0.3625824221430445,2019-05-02 22:45:00,0.3187809613041958,2019-05-02 22:15:00,0.17796318186878562,2019-05-02 22:45:00,0.1544572470513605
2019-05-02,awake,2019-05-03 07:45:00,0.20238647519748415,2019-05-03 07:45:00,0.2906673966315121,2019-05-03 07:30:00,0.7811424727209136,2019-05-03 07:45:00,0.42811842570739517,2019-05-03 08:00:00,0.22030608916785943,2019-05-03 08:00:00,0.27416260226390926,2019-05-03 08:15:00,0.19693008179806393,2019-05-03 08:15:00,0.14420661327177195,2019-05-03 09:00:00,0.7304044441093731,2019-05-03 08:30:00,0.5523817984295389
2019-05-03,asleep,2019-05-03 22:00:00,0.2818107725639705,2019-05-03 22:45:00,0.33080373954487224,2019-05-03 22:15:00,0.17667503099695617,2019-05-03 22:30:00,0.2930489427712001,2019-05-03 23:15:00,0.43320853147893984,2019-05-03 22:15:00,0.36768283626248777,2019-05-03 23:00:00,0.3676655357160923,2019-05-03 22:45:00,0.3135901118029112,2019-05-03 22:15:00,0.174267782295087,2019-05-03 22:45:00,0.16181196987272634
2019-05-03,awake,2019-05-04 07:45:00,0.1937378898251943,2019-05-04 07:45:00,0.28988472570647505,2019-05-04 07:30:00,0.7900306537898989,2019-05-04 07:45:00,0.40376711304261886,2019-05-04 08:00:00,0.2280556192742675,2019-05-04 08:00:00,0.2777466806672641,2019-05-04 08:15:00,0.19170809944137568,2019-05-04 08:15:00,0.14323019433912865,2019-05-04 09:00:00,0.7205141207236276,2019-05-04 08:30:00,0.5577909660025291
2019-05-04,asleep,2019-05-04 22:45:00,0.2898097777156975,2019-05-04 22:45:00,0.3417068115745313,2019-05-04 22:15:00,0.1799299289451372,2019-05-04 22:30:00,0.2985636385383523,2019-05-04 23:15:00,0.4414084400221371,2019-05-04 22:15:00,0.36667881175574685,2019-05-04 23:00:00,0.3736228690737621,2019-05-04 22:45:00,0.3081916552384481,2019-05-04 22:15:00,0.1725649297284167,2019-05-04 22:45:00,0.169168680157383
2019-05-04,awake,2019-05-05 07:45:00,0.1868859870570509,2019-05-05 07:45:00,0.2890198202134977,2019-05-05 07:30:00,0.7936222742446132,2019-05-05 07:45:00,0.37470156175164504,2019-05-05 08:00:00,0.23503284333150185,2019-05-05 08:00:00,0.28128736234660184,2019-05-05 08:30:00,0.18982049375796414,2019-05-05 08:15:00,0.14214377077393367,2019-05-05 09:00:00,0.7078135835492223,2019-05-05 08:30:00,0.5612619277509607
2019-05-05,asleep,2019-05-05 22:45:00,0.30040428141829006,2019-05-05 22:45:00,0.3482399806167765,2019-05-05 22:15:00,0.1813550027247031,2019-05-05 22:30:00,0.3003867680582778,2019-05-05 23:15:00,0.4484319389751813,2019-05-05 22:15:00,0.3645891339640214,2019-05-05 23:00:00,0.3802689157431247,2019-05-05 22:45:00,0.3026452808161738,2019-05-05 22:15:00,0.17124087492161644,2019-05-05 22:45:00,0.1764646396727586
2019-05-05,awake,2019-05-06 07:45:00,0.18037736220029527,2019-05-06 07:45:00,0.28797134902996013,2019-05-06 07:30:00,0.7900680498923744,2019-05-06 07:45:00,0.3406434248172234,2019-05-06 08:00:00,0.24266177715885526,2019-05-06 08:00:00,0.284411211461988,2019-05-06 08:30:00,0.19064427669524872,2019-05-06 08:15:00,0.14165966218018416,2019-05-06 09:00:00,0.6892717735350358,2019-05-06 08:30:00,0.5705264676200861
2019-05-06,asleep,2019-05-06 22:45:00,0.31342598422777196,2019-05-06 22:45:00,0.3488344338352346,2019-05-06 22:15:00,0.18129698700445562,2019-05-06 22:30:00,0.2987445277143004,2019-05-06 23:15:00,0.4549779662153849,2019-05-06 22:15:00,0.36190192371928565,2019-05-06 23:00:00,0.38693946772528864,2019-05-06 22:45:00,0.2973662967656426,2019-05-06 22:15:00,0.16939238385369404,2019-05-06 22:45:00,0.1836932875911694
2019-05-06,awake,2019-05-07 07:45:00,0.16278663669474636,2019-05-07 07:45:00,0.2887076622406713,2019-05-07 07:30:00,1.08541108142884,2019-05-07 08:00:00,0.42054635579267474,2019-05-07 08:00:00,0.25020236419690023,2019-05-07 08:00:00,0.28730434987218006,2019-05-07 08:30:00,0.19066294762599395,2019-05-07 08:15:00,0.14153336220045953,2019-05-07 09:00:00,0.6693940631885735,2019-05-07 08:30:00,0.5781691536260923
2019-05-07,asleep,2019-05-07 22:45:00,0.33179062732334225,2019-05-07 22:45:00,0.34945376036182885,2019-05-07 22:30:00,0.15686402108979886,2019-05-07 22:30:00,0.3051996794937911,2019-05-07 23:15:00,0.4609917374296741,2019-05-07 22:15:00,0.3635857937481545,2019-05-07 23:00:00,0.3944402328578799,2019-05-07 22:45:00,0.2919162297958744,2019-05-07 22:15:00,0.1673532602353347,2019-05-07 22:45:00,0.190770445767596
2019-05-07,awake,2019-05-08 07:45:00,0.15722876099989266,2019-05-08 07:45:00,0.29208571016054197,2019-05-08 07:30:00,1.0781792557695296,2019-05-08 08:00:00,0.43088696889089567,2019-05-08 08:00:00,0.2575478589801208,2019-05-08 08:00:00,0.2900123518002649,2019-05-08 08:30:00,0.18600335641730165,2019-05-08 08:15:00,0.14133688581041193,2019-05-08 09:00:00,0.6358141421979691,2019-05-08 08:30:00,0.5832370716952139
2019-05-08,asleep,2019-05-08 22:00:00,0.20290068801474195,2019-05-08 22:45:00,0.35009713040895835,2019-05-08 22:30:00,0.16601216616352388,2019-05-08 22:30:00,0.3114059274809752,2019-05-08 23:15:00,0.4664377801032965,2019-05-08 22:15:00,0.3664871991400882,2019-05-08 23:00:00,0.40357239209842743,2019-05-08 23:00:00,0.2879005776079772,2019-05-08 22:15:00,0.16430192823879539,2019-05-08 22:45:00,0.197381203802594
2019-05-08,awake,2019-05-09 07:45:00,0.28012917469581544,2019-05-09 07:45:00,0.29544229241136943,2019-05-09 07:30:00,1.0727770501665463,2019-05-09 08:00:00,0.4396223590292072,2019-05-09 08:00:00,0.26466386340290177,2019-05-09 08:00:00,0.2925176771543141,2019-05-09 08:30:00,0.18155565812156507,2019-05-09 08:15:00,0.14152376938877284,2019-05-09 09:00:00,0.6049078673454653,2019-05-09 08:30:00,0.5854653746627662
2019-05-09,asleep,2019-05-09 22:00:00,0.2184569831574576,2019-05-09 22:45:00,0.3507630258654232,2019-05-09 22:30:00,0.17529942718139188,2019-05-09 22:30:00,0.31728243895009794,2019-05-09 23:15:00,0.47128368559860123,2019-05-09 22:15:00,0.3691651858644744,2019-05-09 23:00:00,0.4126822050402262,2019-05-09 23:00:00,0.30065731931596473,2019-05-09 22:15:00,0.16063538942264965,2019-05-09 22:45:00,0.20207490032536882
2019-05-09,awake,2019-05-10 07:45:00,0.27653350364576046,2019-05-10 07:45:00,0.2987706320481728,2019-05-10 07:30:00,1.065963878230664,2019-05-10 08:00:00,0.44647594776348026,2019-05-10 08:00:00,0.2715168849315398,2019-05-10 08:00:00,0.29480406457386343,2019-05-10 08:30:00,0.17696168169102156,2019-05-10 08:15:00,0.143616125219294,2019-05-10 09:00:00,0.5751271573055071,2019-05-10 08:30:00,0.5848174289371383
2019-05-10,asleep,2019-05-10 22:00:00,0.23535796494741645,2019-05-10 22:45:00,0.3514498687353049,2019-05-10 22:30:00,0.18470230595634135,2019-05-10 22:30:00,0.3228635312701197,2019-05-10 23:15:00,0.47550112049895593,2019-05-10 22:15:00,0.37179287880319883,2019-05-10 23:00:00,0.42181471380057234,2019-05-10 23:00:00,0.3178788830633549,2019-05-10 22:15:00,0.1571466707453727,2019-05-10 22:45:00,0.20499755910213396
2019-05-10,awake,2019-05-11 07:45:00,0.2736461728163338,2019-05-11 07:45:00,0.30206317369283286,2019-05-11 07:30:00,1.0576891448585475,2019-05-11 08:00:00,0.4511498712670362,2019-05-11 08:00:00,0.2780749175551578,2019-05-11 08:00:00,0.29686313255602914,2019-05-11 08:30:00,0.17178969483412515,2019-05-11 08:15:00,0.14577761022008612,2019-05-11 10:00:00,0.24438705294404178,2019-05-11 08:30:00,0.5800629692000906
2019-05-11,asleep,2019-05-11 22:00:00,0.2526068639668214,2019-05-11 22:45:00,0.3521469775774607,2019-05-11 22:30:00,0.19419506205731174,2019-05-11 22:30:00,0.32841089550473773,2019-05-11 23:15:00,0.4790657884733074,2019-05-11 22:15:00,0.3745028831066039,2019-05-11 23:00:00,0.3568492661149517,2019-05-11 23:00:00,0.33405261909052275,2019-05-11 22:15:00,0.15727136861325397,2019-05-11 22:45:00,0.2068099043840017
2019-05-11,awake,2019-05-12 07:45:00,0.27101694521790376,2019-05-12 07:45:00,0.3053018735401671,2019-05-12 07:30:00,1.0479098310255468,2019-05-12 08:00:00,0.4535603201428864,2019-05-12 08:00:00,0.2843069740271021,2019-05-12 08:00:00,0.2987621607115439,2019-05-12 07:45:00,0.19445065766427463,2019-05-12 08:15:00,0.14835474932158751,2019-05-12 10:00:00,0.2474856876340253,2019-05-12 08:30:00,0.5713553701016361
